,uberID,RA,DEC,z,mstar,environment,cluster_mass,cluster_name,cluster_radius
34848,141001021407701,140.621616704261,0.6417040611197529,0.29781,237077740000.0,Field,,,
34849,131990863701959,131.770023079145,-0.8990420153602341,0.22425,30401126000.0,Field,,,
34850,136020677105869,136.345716795879,2.46923653451986,0.24331,10272844000.0,Field,,,
34851,136000350110117,136.253583405795,0.8692863803169,0.06975,5655261700.0,Field,,,
34852,131990863701973,131.77001560201,-0.8975203453390309,0.22478,37364470000.0,Field,,,
34853,130990596607440,131.021535886215,-0.3827588094469221,0.22509,49448796000.0,Field,,,
34854,140000305609566,140.295638619736,0.817355211049037,0.08793,27424119000.0,Field,,,
34855,136000511701767,136.101479279595,0.0829627704463708,0.31244,88450834000.0,Field,,,
34856,130990111805585,131.478135410802,-0.557429989865671,0.26951,65410015000.0,Field,,,
34857,136991050811296,136.59382888713898,-0.0197093382366205,0.1644,8003661000.0,Field,,,
34858,132000405309403,132.201770007507,0.8020523782880041,0.3914,107642830000.0,Field,,,
34859,135000186108205,135.40804523521098,0.689293441049581,0.38176,32254548000.0,Field,,,
34860,132981115602854,132.532602314692,-1.81454397183291,0.20412,54953857000.0,Field,,,
34861,136020653206058,136.368188386861,2.4870606804413,0.18622,129131420000.0,Field,,,
34862,130000121503367,130.468915748954,0.2337568888554189,0.2074,49157865000.0,Field,,,
34863,134001076711303,133.569412340499,0.9808971178852148,0.04164,1105071700.0,Field,,,
34864,128990068902172,129.518544973841,-0.8788246705808829,0.16757,85498840000.0,Field,,,
34865,130980942502325,130.69564974329398,-1.86434430256504,0.2193,44641096000.0,Field,,,
34866,133010609206160,133.00971997433,1.49678682648978,0.09346,3880519000.0,Field,,,
34867,133980214009664,134.381910302242,-1.17328441780776,0.15525,8792784000.0,Field,,,
34868,130000661007234,129.960897043088,0.5978273679387629,0.19108,86277230000.0,Field,,,
34869,128990453206874,129.156577417466,-0.436149350843003,0.20648,13621467000.0,Field,,,
34870,132981116402793,132.531871471561,-1.82024787855155,0.37586,117804290000.0,Field,,,
34871,138020981810831,138.05839535593,2.9365123213044604,0.20831,5417763000.0,Field,,,
34872,133010609205231,133.009706714555,1.40923036225173,0.07401,2219314700.0,Field,,,
34873,130990597608579,131.020586997652,-0.2754948631262849,0.25895,68940220000.0,Field,,,
34874,135020971910205,135.067685752585,2.8776125147896496,0.21788,83462480000.0,Field,,,
34875,135000940202501,134.69798389036,0.152138662331257,0.26248,53120290000.0,Field,,,
34876,134001220509420,133.433915697728,0.803608541651124,0.03971,2425766400.0,Field,,,
34877,136000510802592,136.10231188887698,0.160735528279913,0.20108,21261425000.0,Field,,,
34878,139021127207526,138.921426124912,2.6252943361822703,0.15943,19158462000.0,Field,,,
34879,135020972410970,135.067209804259,2.94953262246367,0.19425,34674053000.0,Field,,,
34880,136991052909993,136.591947222816,-0.1423283369009969,0.20078,31531889000.0,Field,,,
34881,130990112507038,131.477387767746,-0.420609212072008,0.24369,59709764000.0,Field,,,
34882,133010687208323,132.936244104808,1.70036784070372,0.12486,5446599700.0,Field,,,
34883,137990849701624,137.783259723018,-0.9304432704661808,0.32141,69583660000.0,Field,,,
34884,135000941801492,134.696497035252,0.0570885506254022,0.26573,260600200000.0,Field,,,
34885,138000714705825,137.910418115133,0.465188840541017,0.16382,41158308000.0,Field,,,
34886,139021130807517,138.918024019775,2.62446111180606,0.21112,12500614000.0,Field,,,
34887,135000786810444,134.842475746426,0.9000566609503541,0.24306,65735560000.0,Field,,,
34888,135000924506791,134.712829462574,0.5561296494526441,0.23514,45668360000.0,Field,,,
34889,139000063303731,139.523764723062,0.267997410642154,0.26036,84941940000.0,Field,,,
34890,135021011205184,135.030856505508,2.40468347103236,0.35069,129646000000.0,Field,,,
34891,132000554102733,132.061546828332,0.174064039830398,0.15965,4750219000.0,Field,,,
34892,132981174101321,132.477441055533,-1.9588531031704897,0.16361,40933822000.0,Field,,,
34893,129010610205281,129.008730967433,1.4138709128563,0.20554,42110230000.0,Field,,,
